#Date/Time of Update: 2019-10-18 08:41:20 GMT,#Game ID,#Game Date,#Game Time,#Schedule Status,#Played Status,#Current Period,#Current Period Seconds Remaining,#Current Intermission,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Venue ID,#Venue Name,#Away Score,#Home Score Total,#Quarter 1 Away Score,#Quarter 1 Home Score,#Quarter 2 Away Score,#Quarter 2 Home Score,#Quarter 3 Away Score,#Quarter 3 Home Score,#Quarter 4 Away Score,#Quarter 4 Home Score
,48182,1/9/19,01:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,108,DAL,Dallas,Mavericks,2,American Airlines Center,94,104,26,26,24,20,19,32,25,26
,48183,1/9/19,02:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,93,106,32,19,31,27,12,32,18,28
,48184,1/9/19,03:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,97,POR,Portland,Trail Blazers,91,Moda Center,112,124,29,30,22,26,34,39,27,29
,48185,1/9/19,03:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,105,LAL,Los Angeles,Lakers,25,Staples Center,100,113,24,20,23,35,30,34,23,24
,48186,1/10/19,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,92,MIA,Miami,Heat,86,American Airlines Arena,99,115,24,28,19,33,29,22,27,32
,48187,1/10/19,02:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,99,DEN,Denver,Nuggets,19,Pepsi Center,100,121,25,37,29,28,22,28,24,28
,48188,1/10/19,02:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,106,SAS,San Antonio,Spurs,99,AT&T Center,147,154,23,33,40,37,30,35,37,25
,48189,1/10/19,03:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,103,SAC,Sacramento,Kings,97,Sleep Train Arena,102,112,21,34,27,31,26,26,28,21
,48190,1/11/19,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,123,121,32,30,22,26,35,32,34,33
,48191,1/11/19,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,94,WAS,Washington,Wizards,13,Capital One Arena,106,113,26,40,21,17,35,28,24,28
,48192,1/11/19,00:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,83,NYK,New York,Knicks,12,Madison Square Garden,121,106,31,22,33,30,32,30,25,24
,48193,1/11/19,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,81,TOR,Toronto,Raptors,1,Scotiabank Arena,105,122,35,28,18,36,22,35,30,23
,48194,1/11/19,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,109,HOU,Houston,Rockets,102,Toyota Center,113,141,22,42,27,35,32,36,32,28
,48195,1/11/19,01:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,100,MIN,Minnesota,Timberwolves,94,Target Center,119,115,28,26,33,24,24,28,34,37
,48196,1/11/19,03:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,95,113,26,32,15,30,27,21,27,30
,48197,1/11/19,03:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,97,POR,Portland,Trail Blazers,91,Moda Center,96,127,27,37,22,33,19,31,28,26
,48198,1/11/19,03:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,101,GSW,Golden State,Warriors,95,Oracle Arena,109,146,17,43,38,33,21,40,33,30
,48199,1/12/19,20:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,102,LAC,Los Angeles,Clippers,25,Staples Center,109,104,37,24,28,30,25,26,19,24
,48200,1/12/19,22:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,86,American Airlines Arena,108,112,34,30,27,33,22,28,25,21
,48201,1/12/19,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,95,ORL,Orlando,Magic,89,Amway Center,103,105,19,19,32,22,26,31,26,33
,48202,1/12/19,01:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,100,MIN,Minnesota,Timberwolves,94,Target Center,106,110,29,27,23,27,37,33,17,23
,48203,1/12/19,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,112,122,31,23,29,28,20,35,32,36
,48204,1/12/19,02:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,93,102,23,31,24,29,22,21,24,21
,48205,1/12/19,03:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,103,SAC,Sacramento,Kings,97,Sleep Train Arena,97,104,29,35,30,22,17,25,21,22
,48206,1/12/19,03:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,102,110,19,29,34,22,29,30,20,29
,48207,1/13/19,18:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,83,NYK,New York,Knicks,12,Madison Square Garden,108,105,36,24,30,26,17,32,25,23
,48208,1/13/19,18:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,94,WAS,Washington,Wizards,13,Capital One Arena,140,138,36,21,25,29,37,34,26,40
,48209,1/13/19,20:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,91,ATL,Atlanta,Hawks,20,StateFarm Arena,133,114,35,32,29,23,31,29,38,30
,48210,1/13/19,23:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,95,ORL,Orlando,Magic,89,Amway Center,109,116,26,18,33,34,29,34,21,30
,48211,1/13/19,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,108,DAL,Dallas,Mavericks,2,American Airlines Center,119,114,25,29,37,25,30,34,27,26
,48212,1/13/19,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,99,DEN,Denver,Nuggets,19,Pepsi Center,113,116,32,34,28,24,28,35,25,23
,48213,1/13/19,02:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,105,LAL,Los Angeles,Lakers,25,Staples Center,101,95,32,24,19,22,24,19,26,30
,48214,1/14/19,00:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,84,BRO,Brooklyn,Nets,78,Barclays Center,102,109,25,27,20,19,21,44,36,19
,48215,1/14/19,01:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,109,HOU,Houston,Rockets,102,Toyota Center,94,112,29,24,19,30,22,33,24,25
,48216,1/14/19,01:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,106,SAS,San Antonio,Spurs,99,AT&T Center,108,93,28,24,21,19,27,29,32,21
,48217,1/14/19,02:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,94,100,31,27,28,26,15,22,20,25
,48218,1/14/19,03:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,103,SAC,Sacramento,Kings,97,Sleep Train Arena,107,115,27,24,17,30,31,29,32,32
,48219,1/14/19,03:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,102,LAC,Los Angeles,Clippers,25,Staples Center,121,117,32,36,34,27,28,25,27,29
,48220,1/15/19,00:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,97,131,19,38,32,24,22,34,24,35
,48221,1/15/19,00:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,107,149,27,40,31,43,32,32,17,34
,48222,1/15/19,00:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,91,ATL,Atlanta,Hawks,20,StateFarm Arena,126,142,29,25,30,45,41,27,26,45
,48223,1/15/19,01:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,86,124,23,30,22,39,18,24,23,31
,48224,1/15/19,02:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,99,DEN,Denver,Nuggets,19,Pepsi Center,142,111,51,38,28,22,33,23,30,28
,48225,1/15/19,03:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,105,LAL,Los Angeles,Lakers,25,Staples Center,100,107,18,19,25,25,25,32,32,31
,48226,1/16/19,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,88,DET,Detroit,Pistons,145,Little Caesars Arena,115,120,34,26,29,32,21,32,25,19
,48227,1/16/19,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,82,BOS,Boston,Celtics,27,TD Garden,108,117,36,30,17,34,30,23,25,30
,48228,1/16/19,01:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,109,HOU,Houston,Rockets,102,Toyota Center,145,142,34,30,28,24,23,40,46,37
,48229,1/16/19,01:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,107,MEM,Memphis,Grizzlies,100,FedEx Forum,111,101,28,20,22,25,41,28,20,28
,48230,1/16/19,01:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,108,DAL,Dallas,Mavericks,2,American Airlines Center,105,101,20,35,25,21,30,24,30,21
,48231,1/16/19,03:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,97,POR,Portland,Trail Blazers,91,Moda Center,112,129,26,30,29,32,30,38,27,29
,48232,1/16/19,03:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,101,GSW,Golden State,Warriors,95,Oracle Arena,140,147,39,31,32,35,38,44,31,37
,48233,1/16/19,03:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,102,LAC,Los Angeles,Clippers,25,Staples Center,129,109,31,22,25,27,32,23,41,37
,48234,1/17/19,20:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,94,WAS,Washington,Wizards,13,Capital One Arena,100,101,30,20,33,33,26,24,11,24
,48235,1/17/19,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,93,CHA,Charlotte,Hornets,87,Spectrum Center,95,114,25,20,25,43,23,20,22,31
,48236,1/17/19,00:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,120,96,28,25,26,23,32,23,34,25
,48237,1/17/19,00:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,81,TOR,Toronto,Raptors,1,Scotiabank Arena,109,111,20,32,29,25,29,20,31,34
,48238,1/17/19,02:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,99,DEN,Denver,Nuggets,19,Pepsi Center,105,135,30,28,17,33,26,42,32,32
,48239,1/17/19,02:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,138,128,27,39,40,24,28,33,27,26
,48240,1/18/19,00:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,82,BOS,Boston,Celtics,27,TD Garden,116,122,24,35,38,23,29,38,25,26
,48241,1/18/19,00:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,88,DET,Detroit,Pistons,145,Little Caesars Arena,93,98,17,30,22,23,30,12,24,33
,48242,1/18/19,00:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,95,ORL,Orlando,Magic,89,Amway Center,117,115,25,32,29,35,32,28,31,20
,48243,1/18/19,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,100,MIN,Minnesota,Timberwolves,94,Target Center,116,113,28,31,30,27,30,32,28,23
,48244,1/18/19,02:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,99,115,20,29,17,32,23,32,39,22
,48245,1/18/19,03:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,102,LAC,Los Angeles,Clippers,25,Staples Center,112,94,28,25,24,26,29,21,31,22
,48246,1/18/19,03:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,97,POR,Portland,Trail Blazers,91,Moda Center,112,128,29,32,29,42,28,30,26,24
,48247,1/19/19,20:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,117,115,33,25,26,31,29,23,29,36
,48248,1/19/19,22:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,93,CHA,Charlotte,Hornets,87,Spectrum Center,115,135,26,39,34,32,26,38,29,26
,48249,1/19/19,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,88,DET,Detroit,Pistons,145,Little Caesars Arena,103,101,26,30,25,27,23,25,29,19
,48250,1/19/19,00:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,99,111,23,24,19,34,27,26,30,27
,48251,1/19/19,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,95,ORL,Orlando,Magic,89,Amway Center,118,108,33,24,26,22,28,36,31,26
,48252,1/19/19,00:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,91,ATL,Atlanta,Hawks,20,StateFarm Arena,113,105,28,36,32,31,23,22,30,16
,48253,1/19/19,00:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,81,TOR,Toronto,Raptors,1,Scotiabank Arena,90,119,19,23,29,32,14,45,28,19
,48254,1/19/19,01:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,89,CHI,Chicago,Bulls,28,United Center,117,103,31,30,24,27,28,19,34,27
,48255,1/19/19,01:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,109,HOU,Houston,Rockets,102,Toyota Center,134,138,39,26,25,20,22,36,34,38
,48256,1/19/19,03:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,99,DEN,Denver,Nuggets,19,Pepsi Center,102,124,25,37,21,33,30,31,26,23
,48257,1/20/19,23:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,95,120,26,34,15,22,30,27,24,37
,48258,1/20/19,00:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,100,MIN,Minnesota,Timberwolves,94,Target Center,114,116,31,29,36,35,29,27,18,25
,48259,1/20/19,00:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,106,SAS,San Antonio,Spurs,99,AT&T Center,103,95,38,26,22,27,20,20,23,22
,48260,1/21/19,17:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,83,NYK,New York,Knicks,12,Madison Square Garden,127,109,34,16,33,31,36,35,24,27
,48261,1/21/19,18:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,104,88,31,18,17,24,28,25,28,21
,48262,1/21/19,19:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,94,WAS,Washington,Wizards,13,Capital One Arena,87,101,17,29,17,21,30,31,23,20
,48263,1/21/19,19:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,106,116,26,35,33,22,25,35,22,24
,48264,1/21/19,20:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,91,ATL,Atlanta,Hawks,20,StateFarm Arena,122,103,28,31,32,26,31,21,31,25
,48265,1/21/19,20:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,84,BRO,Brooklyn,Nets,78,Barclays Center,94,123,23,29,37,26,25,38,9,30
,48266,1/21/19,22:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,107,MEM,Memphis,Grizzlies,100,FedEx Forum,105,85,21,28,33,22,28,18,23,17
,48267,1/21/19,23:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,82,BOS,Boston,Celtics,27,TD Garden,99,107,23,33,27,17,18,37,31,20
,48268,1/21/19,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,93,121,26,30,24,35,13,29,30,27
,48269,1/21/19,02:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,109,104,29,28,15,23,39,28,26,25
,48270,1/21/19,03:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,105,LAL,Los Angeles,Lakers,25,Staples Center,130,111,29,24,36,31,45,25,20,31
,48271,1/22/19,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,81,TOR,Toronto,Raptors,1,Scotiabank Arena,105,120,34,29,22,31,22,28,27,32
,48272,1/22/19,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,114,123,25,25,30,37,32,31,27,30
,48273,1/22/19,01:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,108,DAL,Dallas,Mavericks,2,American Airlines Center,98,106,29,26,27,32,17,20,25,28
,48274,1/22/19,02:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,118,91,32,27,32,22,29,22,25,20
,48275,1/23/19,00:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,106,110,16,24,31,35,28,25,31,26
,48276,1/23/19,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,82,BOS,Boston,Celtics,27,TD Garden,103,123,30,27,20,38,30,27,23,31
,48277,1/23/19,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,84,BRO,Brooklyn,Nets,78,Barclays Center,110,114,25,26,31,30,30,33,24,25
,48278,1/23/19,00:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,92,MIA,Miami,Heat,86,American Airlines Arena,111,99,27,31,27,23,23,18,34,27
,48279,1/23/19,00:30:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,83,NYK,New York,Knicks,12,Madison Square Garden,114,110,28,31,30,32,30,15,26,32
,48280,1/23/19,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,120,122,35,34,29,33,32,29,24,26
,48281,1/23/19,01:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,89,CHI,Chicago,Bulls,28,United Center,121,101,42,25,24,35,32,23,23,18
,48282,1/23/19,01:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,107,MEM,Memphis,Grizzlies,100,FedEx Forum,118,107,23,22,35,32,28,22,32,31
,48283,1/23/19,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,98,94,31,28,26,19,22,23,19,24
,48284,1/23/19,03:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,108,114,24,30,34,35,22,23,28,26
,48285,1/24/19,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,94,WAS,Washington,Wizards,13,Capital One Arena,126,118,37,28,30,31,37,33,22,26
,48286,1/24/19,01:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,116,122,28,28,25,37,29,33,34,24
,48287,1/24/19,02:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,120,106,30,31,26,21,32,24,32,30
,48288,1/24/19,03:30:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,105,LAL,Los Angeles,Lakers,25,Staples Center,120,105,28,29,30,32,26,21,36,23
,48289,1/25/19,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,95,ORL,Orlando,Magic,89,Amway Center,95,91,24,21,26,17,25,31,20,22
,48290,1/25/19,00:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,84,BRO,Brooklyn,Nets,78,Barclays Center,99,109,37,30,23,30,22,27,17,22
,48291,1/25/19,00:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,100,94,27,23,21,30,32,17,20,24
,48292,1/25/19,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,89,CHI,Chicago,Bulls,28,United Center,106,101,27,20,25,36,28,26,26,19
,48293,1/25/19,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,109,HOU,Houston,Rockets,102,Toyota Center,119,121,20,33,41,37,28,26,30,25
,48294,1/25/19,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,107,MEM,Memphis,Grizzlies,100,FedEx Forum,99,96,24,23,24,19,29,29,22,25
,48295,1/25/19,01:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,108,DAL,Dallas,Mavericks,2,American Airlines Center,101,106,28,23,26,39,31,26,16,18
,48296,1/25/19,01:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,99,108,27,22,27,30,33,24,12,32
,48297,1/25/19,02:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,99,DEN,Denver,Nuggets,19,Pepsi Center,95,132,32,37,23,33,26,28,14,34
,48298,1/25/19,02:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,102,106,24,31,21,21,24,38,33,16
,48299,1/26/19,23:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,126,114,28,27,32,30,36,28,30,29
,48300,1/26/19,01:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,103,106,19,24,23,29,27,25,34,28
,48301,1/26/19,01:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,82,BOS,Boston,Celtics,27,TD Garden,115,111,29,26,32,33,29,25,25,27
,48302,1/26/19,02:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,99,DEN,Denver,Nuggets,19,Pepsi Center,110,126,37,41,31,36,28,30,14,19
,48303,1/26/19,03:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,97,POR,Portland,Trail Blazers,91,Moda Center,111,120,30,40,34,23,26,30,21,27
,48304,1/27/19,20:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,89,CHI,Chicago,Bulls,28,United Center,104,101,27,29,24,24,28,26,25,22
,48305,1/27/19,20:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,102,LAC,Los Angeles,Clippers,25,Staples Center,108,122,21,34,30,33,25,20,32,35
,48306,1/27/19,23:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,112,118,25,31,17,25,37,33,33,29
,48307,1/27/19,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,109,HOU,Houston,Rockets,102,Toyota Center,98,103,34,18,27,35,21,21,16,29
,48308,1/27/19,00:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,108,DAL,Dallas,Mavericks,2,American Airlines Center,123,120,38,32,32,26,15,30,38,32
,48309,1/27/19,00:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,100,MIN,Minnesota,Timberwolves,94,Target Center,125,111,25,22,28,28,37,35,35,26
,48310,1/27/19,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,106,SAS,San Antonio,Spurs,99,AT&T Center,119,132,26,36,43,34,17,29,33,33
,48311,1/27/19,00:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,83,NYK,New York,Knicks,12,Madison Square Garden,106,97,25,26,27,32,29,12,25,27
,48312,1/27/19,02:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,105,LAL,Los Angeles,Lakers,25,Staples Center,102,116,27,31,26,34,28,25,21,26
,48313,1/28/19,00:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,93,CHA,Charlotte,Hornets,87,Spectrum Center,92,101,24,30,29,24,18,17,21,30
,48314,1/28/19,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,132,100,40,22,29,26,32,31,31,21
,48315,1/28/19,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,82,BOS,Boston,Celtics,27,TD Garden,104,112,26,32,24,28,38,29,16,23
,48316,1/28/19,01:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,107,MEM,Memphis,Grizzlies,100,FedEx Forum,95,92,16,30,25,30,19,17,35,15
,48317,1/28/19,03:30:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,102,LAC,Los Angeles,Clippers,25,Staples Center,123,118,32,25,31,36,31,22,29,35
,48318,1/29/19,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,113,116,24,26,23,27,22,35,44,28
